Country,Year,Area,Value,Population,GDP
Netherlands,1966,Total,6797.0,12456251.0,
Netherlands,1965,Total,6206.0,12294732.0,
Netherlands,1964,Total,6203.0,12127120.0,
Netherlands,1963,Total,5851.0,11965966.0,
Netherlands,1962,Total,5711.0,11805689.0,
Netherlands,1961,Total,5704.0,11638712.0,
Netherlands,1960,Total,5672.0,11486631.0,
Netherlands,1959,Total,5530.0,,
Netherlands,1958,Total,5280.0,,
Netherlands,1957,Total,5342.0,,
Netherlands,1956,Total,5548.0,,
Netherlands,1955,Total,5498.0,,
Netherlands,1954,Total,5525.0,,
Netherlands,1953,Total,5471.0,,
Netherlands,1952,Total,5828.0,,
Netherlands,1951,Total,6075.0,,
Netherlands,1950,Total,6462.0,,
Netherlands,1949,Total,7004.0,,
Netherlands,1948,Total,8038.0,,
North Macedonia,2023,Total,17656.0,1827816.0,
North Macedonia,2022,Total,1613.0,1831712.0,
North Macedonia,2021,Total,1964.0,1837114.0,
North Macedonia,2020,Total,1569.0,1856124.0,
North Macedonia,2019,Total,1990.0,1876262.0,
North Macedonia,2018,Total,1620.0,1889051.0,
North Macedonia,2018,Urban,1075.0,1889051.0,
North Macedonia,2018,Rural,545.0,1889051.0,
North Macedonia,2017,Total,1994.0,1898657.0,
North Macedonia,2017,Urban,1309.0,1898657.0,
North Macedonia,2017,Rural,685.0,1898657.0,
North Macedonia,2016,Total,1985.0,1906313.0,
North Macedonia,2016,Urban,1315.0,1906313.0,
North Macedonia,2016,Rural,670.0,1906313.0,
North Macedonia,2015,Total,2200.0,1912430.0,
North Macedonia,2015,Urban,1420.0,1912430.0,
North Macedonia,2015,Rural,780.0,1912430.0,
North Macedonia,2014,Total,2210.0,1917557.0,
North Macedonia,2014,Urban,1472.0,1917557.0,
North Macedonia,2014,Rural,738.0,1917557.0,
North Macedonia,2013,Total,2045.0,1922716.0,
North Macedonia,2013,Urban,1372.0,1922716.0,
North Macedonia,2013,Rural,673.0,1922716.0,
North Macedonia,2012,Total,1926.0,1929821.0,
North Macedonia,2012,Urban,1300.0,1929821.0,
North Macedonia,2012,Rural,626.0,1929821.0,
North Macedonia,2011,Total,1753.0,1937398.0,
North Macedonia,2011,Urban,1147.0,1937398.0,
North Macedonia,2011,Rural,606.0,1937398.0,
North Macedonia,2010,Total,1720.0,1946298.0,
North Macedonia,2010,Urban,1116.0,1946298.0,
North Macedonia,2010,Rural,604.0,1946298.0,
North Macedonia,2009,Total,1287.0,1958782.0,
North Macedonia,2009,Urban,760.0,1958782.0,
North Macedonia,2009,Rural,527.0,1958782.0,
North Macedonia,2008,Total,1209.0,1971493.0,
North Macedonia,2008,Urban,735.0,1971493.0,
North Macedonia,2008,Rural,474.0,1971493.0,
North Macedonia,2007,Total,1417.0,1982933.0,
North Macedonia,2007,Urban,848.0,1982933.0,
North Macedonia,2007,Rural,569.0,1982933.0,
North Macedonia,2006,Total,1475.0,1994287.0,
North Macedonia,2006,Urban,968.0,1994287.0,
North Macedonia,2006,Rural,507.0,1994287.0,
North Macedonia,2005,Total,1552.0,2005330.0,
North Macedonia,2005,Urban,1009.0,2005330.0,
North Macedonia,2005,Rural,543.0,2005330.0,
North Macedonia,2004,Total,1645.0,2016186.0,
North Macedonia,2003,Total,1405.0,2022725.0,
North Macedonia,2002,Total,1310.0,2020157.0,
North Macedonia,2001,Total,1448.0,2034882.0,
North Macedonia,2000,Total,1325.0,2026350.0,
North Macedonia,1999,Total,1045.0,2017142.0,
North Macedonia,1997,Total,1021.0,1996869.0,
North Macedonia,1997,Urban,624.0,1996869.0,
North Macedonia,1997,Rural,397.0,1996869.0,
North Macedonia,1996,Total,705.0,2012553.0,
North Macedonia,1995,Total,710.0,1998534.0,
North Macedonia,1995,Urban,405.0,1998534.0,
North Macedonia,1995,Rural,305.0,1998534.0,
North Macedonia,1994,Total,612.0,1992666.0,
North Macedonia,1993,Total,636.0,2006854.0,
North Macedonia,1992,Total,578.0,2032523.0,
North Macedonia,1991,Total,496.0,2055994.0,
North Macedonia,1990,Total,749.0,2063689.0,
Norway,2023,Total,8513.0,5519594.0,
Norway,2022,Total,8204.0,5457127.0,106622.83
Norway,2021,Total,8893.0,5408320.0,90744.3
Norway,2020,Total,9825.0,5379475.0,68335.39
Norway,2019,Total,10227.0,5347896.0,76425.12
Norway,2018,Total,10162.0,5311916.0,82786.55
Norway,2017,Total,10567.0,5276968.0,76125.72
Norway,2016,Total,9944.0,5234519.0,70837.95
Norway,2015,Total,9793.0,5188607.0,74784.76
Norway,2014,Total,9918.0,5137232.0,97653.56
Norway,2013,Total,10212.0,5079623.0,103532.54
Norway,2012,Total,9929.0,5018573.0,102166.09
Norway,2011,Total,10207.0,4953088.0,101212.15
Norway,2010,Total,10228.0,4889252.0,88154.39
Norway,2009,Total,10235.0,4828726.0,80339.27
Norway,2008,Total,10158.0,4768212.0,97494.5
Norway,2007,Total,10280.0,4709153.0,85495.06
Norway,2006,Total,10598.0,4660677.0,74427.57
Norway,2005,Total,11040.0,4623291.0,67041.4
Norway,2004,Total,11045.0,4591910.0,57763.8
Norway,2003,Total,10757.0,4564855.0,50246.78
Norway,2002,Total,10450.0,4538159.0,43168.02
Norway,2001,Total,10308.0,4513751.0,38599.82
Norway,2000,Total,10053.0,4490967.0,38176.06
Norway,1999,Total,9124.0,4461913.0,36391.56
Norway,1998,Total,9213.0,4431464.0,34801.81
Norway,1997,Total,9813.0,4405157.0,36627.56
Norway,1996,Total,9836.0,4381336.0,37320.44
Norway,1995,Total,10360.0,4359184.0,34874.75
Norway,1994,Total,11000.0,4336613.0,29315.06
Norway,1993,Total,10943.0,4311991.0,27962.61
Norway,1992,Total,10209.0,4286401.0,30522.87
Norway,1991,Total,10281.0,4261732.0,28595.71
Norway,1990,Total,10170.0,4241473.0,28241.67
Norway,1989,Total,9238.0,4226901.0,24280.1
Norway,1988,Total,8772.0,4209488.0,24206.39
Norway,1987,Total,8417.0,4186905.0,22505.36
Norway,1986,Total,7891.0,4167354.0,18882.68
Norway,1985,Total,8206.0,4152516.0,15753.03
Norway,1984,Total,7974.0,4140099.0,14989.07
Norway,1983,Total,7668.0,4128432.0,14927.08
Norway,1982,Total,7165.0,4114787.0,15224.28
Norway,1981,Total,7136.0,4099702.0,15511.91
Norway,1980,Total,6634.0,4085620.0,15771.56
Norway,1980,Urban,3682.0,4085620.0,15771.56
Norway,1980,Rural,2784.0,4085620.0,15771.56
Norway,1979,Total,6608.0,4072517.0,13046.19
Norway,1979,Urban,3712.0,4072517.0,13046.19
Norway,1979,Rural,2729.0,4072517.0,13046.19
Norway,1978,Total,6246.0,4058671.0,11462.37
Norway,1978,Urban,3580.0,4058671.0,11462.37
Norway,1978,Rural,2483.0,4058671.0,11462.37
Norway,1977,Total,6099.0,4043205.0,10265.72
Norway,1977,Urban,3505.0,4043205.0,10265.72
Norway,1977,Rural,2407.0,4043205.0,10265.72
Norway,1976,Total,5825.0,4026152.0,8926.82
Norway,1976,Urban,3416.0,4026152.0,8926.82
Norway,1976,Rural,2409.0,4026152.0,8926.82
Norway,1975,Total,5577.0,4007313.0,8204.07
Norway,1974,Total,5156.0,3985258.0,6811.31
Norway,1974,Urban,3181.0,3985258.0,6811.31
Norway,1974,Rural,1880.0,3985258.0,6811.31
Norway,1973,Total,4664.0,3960612.0,5689.42
Norway,1973,Urban,2873.0,3960612.0,5689.42
Norway,1973,Rural,1693.0,3960612.0,5689.42
Norway,1972,Total,4022.0,3933004.0,4413.49
Norway,1972,Urban,2476.0,3933004.0,4413.49
Norway,1972,Rural,1397.0,3933004.0,4413.49
Norway,1971,Total,3731.0,3903039.0,3736.47
Norway,1971,Urban,2198.0,3903039.0,3736.47
Norway,1971,Rural,1396.0,3903039.0,3736.47
Norway,1970,Total,3429.0,3875763.0,3306.42
Norway,1970,Urban,2035.0,3875763.0,3306.42
Norway,1970,Rural,1266.0,3875763.0,3306.42
Norway,1969,Total,3146.0,3847707.0,
Norway,1969,Urban,1914.0,3847707.0,
Norway,1969,Rural,1156.0,3847707.0,
Norway,1968,Total,3058.0,3816486.0,
Norway,1968,Urban,1973.0,3816486.0,
Norway,1968,Rural,1085.0,3816486.0,
Norway,1967,Total,2876.0,3784539.0,
Norway,1967,Urban,1808.0,3784539.0,
Norway,1967,Rural,1017.0,3784539.0,
Norway,1966,Total,2672.0,3753012.0,
Norway,1966,Urban,1639.0,3753012.0,
Norway,1966,Rural,973.0,3753012.0,
Norway,1965,Total,2581.0,3723168.0,
Norway,1965,Urban,1567.0,3723168.0,
Norway,1965,Rural,958.0,3723168.0,
Norway,1964,Total,2556.0,3694339.0,
Norway,1963,Total,2439.0,3666537.0,
Norway,1962,Total,2439.0,3638918.0,
Norway,1961,Total,2465.0,3609800.0,
Norway,1960,Total,2379.0,3581239.0,
Norway,1959,Total,2219.0,,
Norway,1958,Total,2093.0,,
Norway,1957,Total,2036.0,,
Norway,1956,Total,2071.0,,
Norway,1955,Total,1982.0,,
Norway,1954,Total,2103.0,,
Norway,1953,Total,2076.0,,
Norway,1952,Total,2116.0,,
Norway,1951,Total,2151.0,,
Norway,1950,Total,2324.0,,
Norway,1949,Total,2350.0,,
Norway,1948,Total,2129.0,,
Poland,2023,Total,56892.0,36687353.0,
Poland,2023,Urban,40648.0,36687353.0,
Poland,2023,Rural,159392.0,36687353.0,
Poland,2022,Total,60162.0,36821749.0,17264.78
Poland,2022,Urban,43328.0,36821749.0,17264.78
Poland,2022,Rural,16005.0,36821749.0,17264.78
Poland,2021,Total,60687.0,36981559.0,17786.13
Poland,2021,Urban,43718.0,36981559.0,17786.13
Poland,2021,Rural,16195.0,36981559.0,17786.13
Poland,2020,Total,51164.0,37899070.0,15598.97
Poland,2019,Total,65341.0,37965475.0,15484.61
Poland,2019,Urban,46698.0,37965475.0,15484.61
Poland,2019,Rural,17657.0,37965475.0,15484.61
Poland,2018,Total,62843.0,37974750.0,15284.46
Poland,2018,Urban,45153.0,37974750.0,15284.46
Poland,2018,Rural,16654.0,37974750.0,15284.46
Poland,2017,Total,65257.0,37974826.0,13615.44
Poland,2017,Urban,46840.0,37974826.0,13615.44
Poland,2017,Rural,17472.0,37974826.0,13615.44
Poland,2016,Total,63497.0,37970087.0,12198.26
Poland,2016,Urban,45904.0,37970087.0,12198.26
Poland,2016,Rural,16690.0,37970087.0,12198.26
Poland,2015,Total,67296.0,37986412.0,12375.42
Poland,2015,Urban,48896.0,37986412.0,12375.42
Poland,2015,Rural,17587.0,37986412.0,12375.42
Poland,2014,Total,65761.0,38011735.0,13972.38
Poland,2014,Urban,48490.0,38011735.0,13972.38
Poland,2014,Rural,16632.0,38011735.0,13972.38
Poland,2013,Total,66132.0,38040196.0,13359.17
Poland,2013,Urban,49342.0,38040196.0,13359.17
Poland,2013,Rural,16129.0,38040196.0,13359.17
Poland,2012,Total,64432.0,38063164.0,12821.21
Poland,2012,Urban,48552.0,38063164.0,12821.21
Poland,2012,Rural,15336.0,38063164.0,12821.21
Poland,2011,Total,64594.0,38063255.0,13577.49
Poland,2011,Urban,49186.0,38063255.0,13577.49
Poland,2011,Rural,14855.0,38063255.0,13577.49
Poland,2010,Total,61300.0,38042794.0,12324.59
Poland,2010,Urban,47394.0,38042794.0,12324.59
Poland,2010,Rural,13423.0,38042794.0,12324.59
Poland,2009,Total,65345.0,38151603.0,11405.22
Poland,2009,Urban,51398.0,38151603.0,11405.22
Poland,2009,Rural,13457.0,38151603.0,11405.22
Poland,2008,Total,65475.0,38125759.0,13851.5
Poland,2008,Urban,51946.0,38125759.0,13851.5
Poland,2008,Rural,13059.0,38125759.0,13851.5
Poland,2007,Total,66586.0,38120560.0,11137.07
Poland,2007,Urban,53210.0,38120560.0,11137.07
Poland,2007,Rural,12968.0,38120560.0,11137.07
Poland,2006,Total,71912.0,38141267.0,8940.39
Poland,2006,Urban,57915.0,38141267.0,8940.39
Poland,2006,Rural,13807.0,38141267.0,8940.39
Poland,2005,Total,67578.0,38165445.0,7936.19
Poland,2005,Urban,53611.0,38165445.0,7936.19
Poland,2005,Rural,13846.0,38165445.0,7936.19
Poland,2004,Total,56332.0,38182222.0,6609.67
Poland,2004,Urban,45954.0,38182222.0,6609.67
Poland,2004,Rural,10288.0,38182222.0,6609.67
Poland,2003,Total,48632.0,38204570.0,5640.08
Poland,2003,Urban,40876.0,38204570.0,5640.08
Poland,2003,Rural,7669.0,38204570.0,5640.08
Poland,2002,Total,45414.0,38230364.0,5150.93
Poland,2002,Urban,38254.0,38230364.0,5150.93
Poland,2002,Rural,7072.0,38230364.0,5150.93
Poland,2001,Total,45308.0,38248076.0,4937.7
Poland,2001,Urban,38209.0,38248076.0,4937.7
Poland,2001,Rural,7034.0,38248076.0,4937.7
Poland,2000,Total,42770.0,38258629.0,4472.74
Poland,2000,Urban,36040.0,38258629.0,4472.74
Poland,2000,Rural,6654.0,38258629.0,4472.74
Poland,1999,Total,42020.0,38660271.0,4433.08
Poland,1999,Urban,35523.0,38660271.0,4433.08
Poland,1999,Rural,6425.0,38660271.0,4433.08
Poland,1998,Total,45230.0,38663481.0,4551.48
Poland,1998,Urban,37571.0,38663481.0,4551.48
Poland,1998,Rural,6888.0,38663481.0,4551.48
Poland,1997,Total,42549.0,38649660.0,4150.37
Poland,1997,Urban,35043.0,38649660.0,4150.37
Poland,1997,Rural,6691.0,38649660.0,4150.37
Poland,1996,Total,39449.0,38624370.0,4171.55
Poland,1996,Urban,32248.0,38624370.0,4171.55
Poland,1996,Rural,6357.0,38624370.0,4171.55
Poland,1995,Total,38115.0,38594998.0,3705.38
Poland,1995,Urban,31336.0,38594998.0,3705.38
Poland,1995,Rural,6011.0,38594998.0,3705.38
Poland,1994,Total,31574.0,38542652.0,2891.05
Poland,1994,Urban,26374.0,38542652.0,2891.05
Poland,1994,Rural,4415.0,38542652.0,2891.05
Poland,1993,Total,27891.0,38461408.0,2513.36
Poland,1993,Urban,23221.0,38461408.0,2513.36
Poland,1993,Rural,3959.0,38461408.0,2513.36
Poland,1992,Total,32024.0,38363667.0,2469.71
Poland,1991,Total,33823.0,38246193.0,2244.08
Poland,1991,Urban,27626.0,38246193.0,2244.08
Poland,1991,Rural,5378.0,38246193.0,2244.08
Poland,1990,Total,42436.0,38110782.0,1735.22
Poland,1990,Urban,34299.0,38110782.0,1735.22
Poland,1990,Rural,7287.0,38110782.0,1735.22
Poland,1989,Total,47189.0,37961529.0,2238.62
Poland,1989,Urban,38426.0,37961529.0,2238.62
Poland,1989,Rural,8207.0,37961529.0,2238.62
Poland,1988,Total,48211.0,37824487.0,1880.16
Poland,1988,Urban,39480.0,37824487.0,1880.16
Poland,1988,Rural,8296.0,37824487.0,1880.16
Poland,1987,Total,49707.0,37668045.0,1753.25
Poland,1987,Urban,41035.0,37668045.0,1753.25
Poland,1987,Rural,8346.0,37668045.0,1753.25
Poland,1986,Total,50580.0,37456119.0,2039.16
Poland,1986,Urban,41754.0,37456119.0,2039.16
Poland,1986,Rural,8539.0,37456119.0,2039.16
Poland,1985,Total,49095.0,37201885.0,1972.43
Poland,1985,Urban,41078.0,37201885.0,1972.43
Poland,1985,Rural,7752.0,37201885.0,1972.43
Poland,1984,Total,52948.0,36904134.0,2137.56
Poland,1984,Urban,44154.0,36904134.0,2137.56
Poland,1984,Rural,8532.0,36904134.0,2137.56
Poland,1983,Total,45772.0,36571808.0,2154.57
Poland,1983,Urban,38364.0,36571808.0,2154.57
Poland,1983,Rural,7219.0,36571808.0,2154.57
Poland,1982,Total,46720.0,36230481.0,1880.49
Poland,1982,Urban,39568.0,36230481.0,1880.49
Poland,1982,Rural,7016.0,36230481.0,1880.49
Poland,1981,Total,40226.0,35898587.0,1562.5
Poland,1981,Urban,34303.0,35898587.0,1562.5
Poland,1981,Rural,5803.0,35898587.0,1562.5
Poland,1980,Total,39833.0,35574150.0,1664.0
Poland,1980,Urban,33868.0,35574150.0,1664.0
Poland,1980,Rural,5862.0,35574150.0,1664.0
Poland,1979,Total,40322.0,35247217.0,2180.74
Poland,1979,Urban,34308.0,35247217.0,2180.74
Poland,1979,Rural,5900.0,35247217.0,2180.74
Poland,1978,Total,35764.0,34965600.0,1965.83
Poland,1978,Urban,30198.0,34965600.0,1965.83
Poland,1978,Rural,5467.0,34965600.0,1965.83
Poland,1977,Total,43186.0,34689050.0,1751.35
Poland,1976,Total,38040.0,34356300.0,1594.4
Poland,1976,Urban,32070.0,34356300.0,1594.4
Poland,1976,Rural,5861.0,34356300.0,1594.4
Poland,1975,Total,41183.0,34015199.0,1444.04
Poland,1975,Urban,34748.0,34015199.0,1444.04
Poland,1975,Rural,6435.0,34015199.0,1444.04
Poland,1974,Total,39699.0,33678899.0,1369.2
Poland,1973,Total,39620.0,33357200.0,1231.59
Poland,1973,Urban,33131.0,33357200.0,1231.59
Poland,1973,Rural,6489.0,33357200.0,1231.59
Poland,1972,Total,37412.0,33055650.0,1049.59
Poland,1972,Urban,31670.0,33055650.0,1049.59
Poland,1972,Rural,5742.0,33055650.0,1049.59
Poland,1971,Total,36319.0,32783500.0,957.12
Poland,1971,Urban,30763.0,32783500.0,957.12
Poland,1971,Rural,5503.0,32783500.0,957.12
Poland,1970,Total,34574.0,32664300.0,870.51
Poland,1970,Urban,29594.0,32664300.0,870.51
Poland,1970,Rural,4927.0,32664300.0,870.51
Poland,1969,Total,32951.0,32548300.0,
Poland,1969,Urban,28030.0,32548300.0,
Poland,1969,Rural,4877.0,32548300.0,
Poland,1968,Total,29399.0,32294655.0,
Poland,1968,Urban,25016.0,32294655.0,
Poland,1968,Rural,4323.0,32294655.0,
Poland,1967,Total,27016.0,31987155.0,
Poland,1967,Urban,22805.0,31987155.0,
Poland,1967,Rural,4146.0,31987155.0,
Poland,1966,Total,24382.0,31681000.0,
Poland,1966,Urban,20548.0,31681000.0,
Poland,1966,Rural,3771.0,31681000.0,
Poland,1965,Total,23557.0,31444950.0,
Poland,1964,Total,20877.0,31139450.0,
Poland,1963,Total,19546.0,30712000.0,
Poland,1962,Total,17994.0,30308500.0,
Poland,1961,Total,16800.0,29964000.0,
Poland,1960,Total,14828.0,29637450.0,
Poland,1959,Total,15408.0,,
Poland,1958,Total,15704.0,,
Poland,1957,Total,15681.0,,
Poland,1956,Total,13816.0,,
Poland,1955,Total,13294.0,,
Poland,1954,Total,12409.0,,
Poland,1953,Total,12814.0,,
Poland,1952,Total,12503.0,,
Poland,1951,Total,11125.0,,
Poland,1950,Total,11012.0,,
Portugal,2022,Total,18464.0,10434332.0,24812.9
Portugal,2021,Total,17279.0,10361831.0,24833.07
Portugal,2020,Total,17295.0,10297081.0,22240.01
Portugal,2019,Total,20421.0,10286263.0,23322.52
Portugal,2018,Total,20345.0,10283822.0,23548.79
Portugal,2017,Total,21577.0,10300300.0,21475.36
Portugal,2016,Total,22649.0,10325452.0,19964.28
Portugal,2015,Total,23377.0,10358076.0,19228.71
Portugal,2014,Total,21988.0,10401062.0,22058.8
Portugal,2013,Total,22525.0,10457295.0,21632.07
Portugal,2012,Total,25380.0,10514844.0,20550.74
Portugal,2011,Total,26751.0,10557560.0,23170.97
Portugal,2010,Total,27556.0,10573100.0,22466.18
Portugal,2009,Total,26176.0,10568247.0,23008.13
Portugal,2008,Total,26110.0,10558177.0,24794.96
Portugal,2007,Total,25120.0,10542964.0,22732.22
Portugal,2006,Total,22881.0,10522288.0,19781.11
Portugal,2005,Total,22576.0,10503330.0,18737.01
Portugal,2004,Total,23161.0,10483861.0,18001.46
Portugal,2003,Total,22617.0,10458821.0,15740.51
Portugal,2002,Total,27708.0,10419631.0,12861.98
Portugal,2001,Total,18851.0,10362722.0,11714.22
Portugal,2000,Total,19302.0,10289898.0,11485.77
Portugal,1999,Total,17881.0,10217828.0,12451.78
Portugal,1998,Total,15278.0,10160196.0,12176.75
Portugal,1997,Total,14078.0,10108977.0,11551.46
Portugal,1996,Total,13429.0,10063945.0,12157.03
Portugal,1995,Total,12322.0,10026176.0,11751.8
Portugal,1993,Total,12093.0,9964675.0,9508.86
Portugal,1992,Total,12429.0,9952494.0,10782.67
Portugal,1991,Total,10619.0,9960235.0,8935.83
Portugal,1990,Total,9216.0,9983218.0,7866.05
Portugal,1989,Total,9657.0,10005000.0,6047.14
Portugal,1988,Total,9022.0,10019610.0,5621.31
Portugal,1987,Total,8948.0,10030031.0,4808.45
Portugal,1986,Total,8411.0,10032734.0,3870.14
Portugal,1985,Total,8988.0,10023613.0,2712.34
Portugal,1984,Total,7034.0,9996232.0,2528.19
Portugal,1983,Total,7972.0,9957865.0,2739.52
Portugal,1982,Total,6770.0,9911771.0,3082.15
Portugal,1981,Total,6827.0,9851362.0,3244.28
Portugal,1980,Total,5843.0,9766312.0,3361.73
Portugal,1979,Total,5939.0,9661265.0,2748.21
Portugal,1978,Total,7043.0,9558250.0,2452.65
Portugal,1977,Total,7773.0,9455675.0,2266.28
Portugal,1976,Total,4875.0,9355810.0,2179.51
Portugal,1975,Total,1552.0,9093470.0,2103.1
Portugal,1974,Total,777.0,8754365.0,1928.22
Portugal,1973,Total,604.0,8633100.0,1684.86
Portugal,1972,Total,616.0,8630430.0,1271.97
Portugal,1971,Total,542.0,8643756.0,1057.89
Portugal,1970,Total,509.0,8680431.0,933.71
Portugal,1969,Total,501.0,8757705.0,
Portugal,1968,Total,743.0,8836650.0,
Portugal,1967,Total,722.0,8874520.0,
Portugal,1966,Total,695.0,8930990.0,
Portugal,1965,Total,695.0,8998595.0,
Portugal,1964,Total,678.0,9035365.0,
Portugal,1963,Total,658.0,9030355.0,
Portugal,1962,Total,743.0,8993985.0,
Portugal,1961,Total,756.0,8929316.0,
Portugal,1960,Total,749.0,8857716.0,
Portugal,1959,Total,744.0,,
Portugal,1958,Total,785.0,,
Portugal,1957,Total,811.0,,
Portugal,1956,Total,951.0,,
Portugal,1955,Total,943.0,,
Portugal,1954,Total,1068.0,,
Portugal,1953,Total,1068.0,,
Portugal,1952,Total,900.0,,
Portugal,1951,Total,1223.0,,
Portugal,1950,Total,956.0,,
Portugal,1949,Total,1032.0,,
Portugal,1948,Total,1110.0,,
Moldova,2022,Total,9565.0,2528654.0,
Moldova,2022,Urban,9080.0,2528654.0,
Moldova,2022,Rural,485.0,2528654.0,
Moldova,2021,Total,9897.0,2595809.0,
Moldova,2021,Urban,9472.0,2595809.0,
Moldova,2021,Rural,425.0,2595809.0,
Moldova,2020,Total,8793.0,2635130.0,
Moldova,2020,Urban,8447.0,2635130.0,
Moldova,2020,Rural,346.0,2635130.0,
Moldova,2019,Total,10736.0,2664224.0,
Moldova,2019,Urban,10249.0,2664224.0,
Moldova,2019,Rural,487.0,2664224.0,
Moldova,2018,Total,10721.0,2707203.0,
Moldova,2018,Urban,10338.0,2707203.0,
Moldova,2018,Rural,383.0,2707203.0,
Moldova,2017,Total,9312.0,2755189.0,
Moldova,2017,Urban,8954.0,2755189.0,
Moldova,2017,Rural,358.0,2755189.0,
Moldova,2016,Total,10605.0,2803186.0,
Moldova,2016,Urban,10112.0,2803186.0,
Moldova,2016,Rural,493.0,2803186.0,
Moldova,2015,Total,11199.0,2835978.0,
Moldova,2015,Urban,10915.0,2835978.0,
Moldova,2015,Rural,284.0,2835978.0,
Moldova,2014,Total,11130.0,2857815.0,
Moldova,2014,Urban,7834.0,2857815.0,
Moldova,2014,Rural,3296.0,2857815.0,
Moldova,2013,Total,10775.0,2859558.0,
Moldova,2013,Urban,7708.0,2859558.0,
Moldova,2013,Rural,3067.0,2859558.0,
Moldova,2012,Total,10637.0,2860324.0,
Moldova,2012,Urban,7765.0,2860324.0,
Moldova,2012,Rural,2872.0,2860324.0,
Moldova,2011,Total,11120.0,2860699.0,
Moldova,2011,Urban,8647.0,2860699.0,
Moldova,2011,Rural,2473.0,2860699.0,
Moldova,2010,Total,11504.0,2862354.0,
Moldova,2010,Urban,10174.0,2862354.0,
Moldova,2010,Rural,1330.0,2862354.0,
Moldova,2009,Total,11884.0,2865213.0,
Moldova,2009,Urban,10300.0,2865213.0,
Moldova,2009,Rural,1584.0,2865213.0,
Moldova,2008,Total,12601.0,2868833.0,
Moldova,2008,Urban,10749.0,2868833.0,
Moldova,2008,Rural,1852.0,2868833.0,
Moldova,2007,Total,13923.0,2874299.0,
Moldova,2007,Urban,11003.0,2874299.0,
Moldova,2007,Rural,2920.0,2874299.0,
Moldova,2006,Total,12594.0,2880967.0,
Moldova,2006,Urban,9652.0,2880967.0,
Moldova,2006,Rural,2942.0,2880967.0,
Moldova,2005,Total,14521.0,2888985.0,
Moldova,2005,Urban,10816.0,2888985.0,
